"feature","importance"
"ENSBTAG00000000016-ENSBTAG00000024928",0.03125
"ENSBTAG00000013103-ENSBTAG00000013745",0.03125
"ENSBTAG00000011851-ENSBTAG00000011425",0.03125
"ENSBTAG00000032436-ENSBTAG00000006240",0.03125
"ENSBTAG00000020645-ENSBTAG00000006208",0.03125
"ENSBTAG00000008300-ENSBTAG00000017266",0.03125
"ENSBTAG00000011851-ENSBTAG00000007338",0.03125
"ENSBTAG00000017246-ENSBTAG00000014064",0.03125
"ENSBTAG00000023907-ENSBTAG00000019929",0.03125
"ENSBTAG00000011851-ENSBTAG00000019866",0.03125
"ENSBTAG00000039355-ENSBTAG00000011515",0.03125
"ENSBTAG00000011851-ENSBTAG00000000782",0.03125
"ENSBTAG00000018103-ENSBTAG00000014420",0.03125
"ENSBTAG00000020194-ENSBTAG00000014064",0.03125
"ENSBTAG00000013162-ENSBTAG00000002144",0.03125
"ENSBTAG00000023652-ENSBTAG00000001694",0.03125
"ENSBTAG00000047567-ENSBTAG00000000570",0.03125
"ENSBTAG00000013103-ENSBTAG00000017866",0.03125
"ENSBTAG00000020194-ENSBTAG00000011628",0.03125
"ENSBTAG00000005108-ENSBTAG00000001060",0.03125
"ENSBTAG00000005359-ENSBTAG00000011909",0.03125
"ENSBTAG00000023907-ENSBTAG00000013755",0.03125
"ENSBTAG00000023907-ENSBTAG00000013745",0.03125
"ENSBTAG00000020645-ENSBTAG00000014600",0.03125
"ENSBTAG00000003176-ENSBTAG00000017060",0.03125
"ENSBTAG00000000016-ENSBTAG00000015312",0.03125
"ENSBTAG00000020645-ENSBTAG00000012848",0.03125
"ENSBTAG00000010663-ENSBTAG00000013745",0.03125
"ENSBTAG00000017664-ENSBTAG00000019712",0.03125
"ENSBTAG00000013901-ENSBTAG00000019153",0.03125
"ENSBTAG00000014906-ENSBTAG00000011515",0.03125
"ENSBTAG00000022120-ENSBTAG00000019929",0.03125
"ENSBTAG00000005250-ENSBTAG00000008008",0.03125
"ENSBTAG00000009565-ENSBTAG00000002804",0.03125
"ENSBTAG00000013472-ENSBTAG00000019289",0.03125
"ENSBTAG00000015352-ENSBTAG00000012599",0.03125
"ENSBTAG00000025644-ENSBTAG00000011050",0.03125
"ENSBTAG00000012817-ENSBTAG00000007909",0
"ENSBTAG00000015043-ENSBTAG00000007909",0
"ENSBTAG00000006295-ENSBTAG00000016948",0
"ENSBTAG00000010161-ENSBTAG00000015133",0
"ENSBTAG00000017745-ENSBTAG00000010423",0
"ENSBTAG00000017745-ENSBTAG00000016933",0
"ENSBTAG00000003837-ENSBTAG00000011761",0
"ENSBTAG00000012817-ENSBTAG00000022799",0
"ENSBTAG00000001292-ENSBTAG00000034385",0
"ENSBTAG00000014737-ENSBTAG00000011971",0
"ENSBTAG00000017746-ENSBTAG00000010462",0
"ENSBTAG00000000310-ENSBTAG00000022799",0
"ENSBTAG00000014737-ENSBTAG00000000782",0
"ENSBTAG00000017745-ENSBTAG00000015361",0
"ENSBTAG00000014556-ENSBTAG00000026676",0
"ENSBTAG00000012529-ENSBTAG00000012899",0
"ENSBTAG00000003658-ENSBTAG00000018517",0
"ENSBTAG00000015043-ENSBTAG00000022799",0
"ENSBTAG00000019993-ENSBTAG00000027516",0
"ENSBTAG00000017745-ENSBTAG00000018474",0
"ENSBTAG00000013155-ENSBTAG00000015910",0
"ENSBTAG00000017473-ENSBTAG00000015910",0
"ENSBTAG00000014737-ENSBTAG00000015910",0
"ENSBTAG00000014737-ENSBTAG00000000802",0
"ENSBTAG00000010303-ENSBTAG00000007626",0
"ENSBTAG00000009972-ENSBTAG00000024269",0
"ENSBTAG00000010963-ENSBTAG00000009024",0
"ENSBTAG00000002317-ENSBTAG00000026676",0
"ENSBTAG00000001321-ENSBTAG00000005273",0
"ENSBTAG00000015362-ENSBTAG00000018105",0
"ENSBTAG00000013155-ENSBTAG00000019289",0
"ENSBTAG00000026779-ENSBTAG00000007103",0
"ENSBTAG00000007148-ENSBTAG00000034848",0
"ENSBTAG00000039355-ENSBTAG00000018993",0
"ENSBTAG00000004924-ENSBTAG00000031718",0
"ENSBTAG00000010738-ENSBTAG00000003220",0
"ENSBTAG00000001321-ENSBTAG00000013205",0
"ENSBTAG00000002317-ENSBTAG00000018052",0
"ENSBTAG00000016260-ENSBTAG00000011628",0
"ENSBTAG00000007338-ENSBTAG00000017593",0
"ENSBTAG00000031998-ENSBTAG00000015708",0
"ENSBTAG00000000559-ENSBTAG00000020661",0
"ENSBTAG00000009972-ENSBTAG00000018105",0
"ENSBTAG00000020645-ENSBTAG00000020199",0
"ENSBTAG00000002317-ENSBTAG00000011154",0
"ENSBTAG00000014737-ENSBTAG00000001462",0
"ENSBTAG00000015991-ENSBTAG00000018993",0
"ENSBTAG00000017473-ENSBTAG00000019289",0
"ENSBTAG00000019267-ENSBTAG00000014357",0
"ENSBTAG00000005077-ENSBTAG00000001060",0
"ENSBTAG00000012004-ENSBTAG00000008997",0
"ENSBTAG00000013155-ENSBTAG00000010682",0
"ENSBTAG00000001941-ENSBTAG00000006161",0
"ENSBTAG00000013155-ENSBTAG00000008373",0
"ENSBTAG00000007273-ENSBTAG00000034385",0
"ENSBTAG00000005359-ENSBTAG00000008997",0
"ENSBTAG00000005359-ENSBTAG00000024269",0
"ENSBTAG00000010963-ENSBTAG00000000973",0
"ENSBTAG00000025257-ENSBTAG00000019428",0
"ENSBTAG00000021457-ENSBTAG00000011986",0
"ENSBTAG00000012004-ENSBTAG00000024269",0
"ENSBTAG00000034077-ENSBTAG00000018999",0
"ENSBTAG00000040333-ENSBTAG00000013290",0
"ENSBTAG00000017246-ENSBTAG00000010444",0
"ENSBTAG00000017473-ENSBTAG00000017266",0
"ENSBTAG00000002317-ENSBTAG00000014966",0
"ENSBTAG00000003658-ENSBTAG00000015910",0
"ENSBTAG00000009393-ENSBTAG00000039292",0
"ENSBTAG00000013066-ENSBTAG00000002402",0
"ENSBTAG00000013688-ENSBTAG00000019866",0
"ENSBTAG00000020645-ENSBTAG00000039292",0
"ENSBTAG00000012228-ENSBTAG00000001814",0
"ENSBTAG00000004362-ENSBTAG00000015996",0
"ENSBTAG00000045582-ENSBTAG00000012314",0
"ENSBTAG00000015362-ENSBTAG00000000231",0
"ENSBTAG00000001292-ENSBTAG00000032719",0
"ENSBTAG00000004362-ENSBTAG00000014357",0
"ENSBTAG00000000470-ENSBTAG00000019929",0
"ENSBTAG00000021499-ENSBTAG00000008849",0
"ENSBTAG00000007338-ENSBTAG00000004917",0
"ENSBTAG00000045582-ENSBTAG00000002144",0
"ENSBTAG00000006045-ENSBTAG00000034385",0
"ENSBTAG00000015362-ENSBTAG00000011909",0
"ENSBTAG00000017549-ENSBTAG00000002699",0
"ENSBTAG00000012817-ENSBTAG00000005397",0
"ENSBTAG00000008300-ENSBTAG00000015910",0
"ENSBTAG00000010312-ENSBTAG00000020199",0
"ENSBTAG00000004129-ENSBTAG00000003220",0
"ENSBTAG00000031998-ENSBTAG00000039292",0
"ENSBTAG00000020645-ENSBTAG00000005990",0
"ENSBTAG00000009876-ENSBTAG00000020736",0
"ENSBTAG00000020645-ENSBTAG00000014944",0
"ENSBTAG00000016542-ENSBTAG00000018169",0
"ENSBTAG00000001764-ENSBTAG00000021190",0
"ENSBTAG00000015978-ENSBTAG00000011628",0
"ENSBTAG00000012210-ENSBTAG00000039292",0
"ENSBTAG00000008300-ENSBTAG00000001462",0
"ENSBTAG00000021333-ENSBTAG00000017801",0
"ENSBTAG00000025471-ENSBTAG00000024928",0
"ENSBTAG00000010312-ENSBTAG00000014064",0
"ENSBTAG00000015978-ENSBTAG00000013290",0
"ENSBTAG00000012228-ENSBTAG00000014966",0
"ENSBTAG00000014737-ENSBTAG00000037649",0
"ENSBTAG00000012004-ENSBTAG00000019929",0
"ENSBTAG00000020645-ENSBTAG00000021527",0
"ENSBTAG00000001368-ENSBTAG00000015910",0
"ENSBTAG00000007708-ENSBTAG00000000244",0
"ENSBTAG00000015978-ENSBTAG00000039292",0
"ENSBTAG00000010303-ENSBTAG00000007103",0
"ENSBTAG00000021499-ENSBTAG00000013732",0
"ENSBTAG00000009972-ENSBTAG00000011909",0
"ENSBTAG00000007319-ENSBTAG00000007909",0
"ENSBTAG00000010312-ENSBTAG00000017753",0
"ENSBTAG00000013363-ENSBTAG00000009851",0
"ENSBTAG00000020221-ENSBTAG00000002107",0
"ENSBTAG00000022635-ENSBTAG00000009757",0
"ENSBTAG00000001292-ENSBTAG00000032007",0
"ENSBTAG00000017122-ENSBTAG00000000782",0
"ENSBTAG00000009812-ENSBTAG00000039292",0
"ENSBTAG00000007273-ENSBTAG00000011738",0
"ENSBTAG00000009212-ENSBTAG00000012314",0
"ENSBTAG00000020221-ENSBTAG00000016999",0
"ENSBTAG00000019866-ENSBTAG00000000782",0
"ENSBTAG00000015991-ENSBTAG00000000253",0
"ENSBTAG00000010303-ENSBTAG00000017060",0
"ENSBTAG00000012004-ENSBTAG00000013755",0
"ENSBTAG00000011851-ENSBTAG00000015510",0
"ENSBTAG00000022635-ENSBTAG00000012897",0
"ENSBTAG00000005710-ENSBTAG00000009851",0
"ENSBTAG00000001941-ENSBTAG00000011409",0
"ENSBTAG00000005077-ENSBTAG00000015910",0
"ENSBTAG00000032436-ENSBTAG00000007909",0
"ENSBTAG00000011851-ENSBTAG00000002699",0
"ENSBTAG00000007148-ENSBTAG00000000898",0
"ENSBTAG00000003176-ENSBTAG00000015910",0
"ENSBTAG00000017246-ENSBTAG00000006378",0
"ENSBTAG00000017246-ENSBTAG00000006161",0
"ENSBTAG00000015362-ENSBTAG00000018114",0
"ENSBTAG00000015991-ENSBTAG00000010444",0
"ENSBTAG00000013162-ENSBTAG00000012314",0
"ENSBTAG00000016515-ENSBTAG00000015510",0
"ENSBTAG00000017122-ENSBTAG00000018052",0
"ENSBTAG00000017246-ENSBTAG00000012314",0
"ENSBTAG00000005077-ENSBTAG00000018424",0
"ENSBTAG00000012004-ENSBTAG00000019832",0
"ENSBTAG00000020194-ENSBTAG00000015457",0
"ENSBTAG00000007273-ENSBTAG00000032719",0
"ENSBTAG00000004777-ENSBTAG00000014420",0
"ENSBTAG00000017866-ENSBTAG00000006240",0
"ENSBTAG00000013155-ENSBTAG00000008165",0
"ENSBTAG00000006505-ENSBTAG00000006240",0
"ENSBTAG00000011563-ENSBTAG00000010497",0
"ENSBTAG00000022635-ENSBTAG00000015910",0
"ENSBTAG00000012004-ENSBTAG00000015910",0
"ENSBTAG00000010738-ENSBTAG00000019428",0
"ENSBTAG00000009478-ENSBTAG00000014354",0
"ENSBTAG00000007725-ENSBTAG00000012687",0
"ENSBTAG00000008300-ENSBTAG00000018993",0
"ENSBTAG00000017122-ENSBTAG00000011154",0
"ENSBTAG00000009972-ENSBTAG00000018114",0
"ENSBTAG00000005710-ENSBTAG00000014064",0
"ENSBTAG00000005359-ENSBTAG00000018035",0
"ENSBTAG00000005359-ENSBTAG00000019832",0
"ENSBTAG00000012004-ENSBTAG00000018035",0
"ENSBTAG00000020221-ENSBTAG00000005092",0
"ENSBTAG00000013066-ENSBTAG00000021527",0
"ENSBTAG00000018077-ENSBTAG00000024406",0
"ENSBTAG00000034077-ENSBTAG00000017846",0
"ENSBTAG00000021326-ENSBTAG00000039292",0
"ENSBTAG00000005710-ENSBTAG00000015457",0
"ENSBTAG00000001764-ENSBTAG00000026676",0
"ENSBTAG00000001941-ENSBTAG00000014966",0
"ENSBTAG00000002080-ENSBTAG00000022799",0
"ENSBTAG00000007148-ENSBTAG00000020199",0
"ENSBTAG00000034077-ENSBTAG00000023731",0
"ENSBTAG00000017246-ENSBTAG00000002144",0
"ENSBTAG00000008300-ENSBTAG00000017489",0
"ENSBTAG00000019910-ENSBTAG00000015510",0
"ENSBTAG00000015362-ENSBTAG00000006420",0
"ENSBTAG00000004924-ENSBTAG00000039292",0
"ENSBTAG00000032808-ENSBTAG00000007498",0
"ENSBTAG00000016800-ENSBTAG00000000782",0
"ENSBTAG00000013066-ENSBTAG00000012687",0
"ENSBTAG00000010303-ENSBTAG00000011628",0
"ENSBTAG00000011851-ENSBTAG00000004917",0
"ENSBTAG00000013103-ENSBTAG00000019289",0
"ENSBTAG00000007737-ENSBTAG00000010444",0
"ENSBTAG00000017448-ENSBTAG00000011628",0
"ENSBTAG00000007737-ENSBTAG00000006378",0
"ENSBTAG00000009476-ENSBTAG00000011971",0
"ENSBTAG00000010303-ENSBTAG00000020892",0
"ENSBTAG00000005108-ENSBTAG00000010462",0
"ENSBTAG00000007737-ENSBTAG00000006240",0
"ENSBTAG00000021326-ENSBTAG00000014798",0
"ENSBTAG00000020406-ENSBTAG00000021527",0
"ENSBTAG00000006685-ENSBTAG00000005215",0
"ENSBTAG00000008300-ENSBTAG00000011578",0
"ENSBTAG00000018200-ENSBTAG00000007626",0
"ENSBTAG00000005710-ENSBTAG00000011425",0
"ENSBTAG00000020221-ENSBTAG00000005903",0
"ENSBTAG00000011851-ENSBTAG00000010647",0
"ENSBTAG00000018103-ENSBTAG00000006240",0
"ENSBTAG00000010452-ENSBTAG00000011515",0
"ENSBTAG00000011851-ENSBTAG00000012771",0
"ENSBTAG00000017753-ENSBTAG00000004334",0
"ENSBTAG00000021316-ENSBTAG00000019929",0
"ENSBTAG00000020638-ENSBTAG00000000782",0
"ENSBTAG00000017753-ENSBTAG00000014420",0
"ENSBTAG00000007153-ENSBTAG00000012219",0
"ENSBTAG00000005077-ENSBTAG00000015127",0
"ENSBTAG00000014075-ENSBTAG00000012887",0
"ENSBTAG00000016542-ENSBTAG00000015910",0
"ENSBTAG00000021466-ENSBTAG00000015910",0
"ENSBTAG00000018103-ENSBTAG00000011154",0
"ENSBTAG00000000793-ENSBTAG00000018169",0
"ENSBTAG00000002441-ENSBTAG00000039292",0
"ENSBTAG00000016267-ENSBTAG00000020755",0
"ENSBTAG00000005108-ENSBTAG00000004356",0
"ENSBTAG00000010123-ENSBTAG00000018517",0
"ENSBTAG00000010161-ENSBTAG00000014162",0
"ENSBTAG00000011802-ENSBTAG00000019289",0
"ENSBTAG00000007773-ENSBTAG00000010347",0
"ENSBTAG00000013718-ENSBTAG00000005072",0
"ENSBTAG00000021302-ENSBTAG00000015910",0
"ENSBTAG00000007319-ENSBTAG00000022799",0
"ENSBTAG00000008121-ENSBTAG00000011761",0
"ENSBTAG00000007737-ENSBTAG00000011909",0
"ENSBTAG00000023907-ENSBTAG00000015910",0
"ENSBTAG00000010179-ENSBTAG00000026676",0
"ENSBTAG00000020645-ENSBTAG00000014270",0
"ENSBTAG00000017753-ENSBTAG00000015996",0
"ENSBTAG00000021302-ENSBTAG00000019289",0
"ENSBTAG00000021316-ENSBTAG00000015910",0
"ENSBTAG00000011802-ENSBTAG00000015910",0
"ENSBTAG00000016515-ENSBTAG00000006359",0
"ENSBTAG00000047567-ENSBTAG00000019866",0
"ENSBTAG00000016515-ENSBTAG00000000815",0
"ENSBTAG00000009478-ENSBTAG00000018035",0
"ENSBTAG00000022635-ENSBTAG00000018169",0
"ENSBTAG00000023652-ENSBTAG00000003166",0
"ENSBTAG00000014906-ENSBTAG00000015910",0
"ENSBTAG00000021048-ENSBTAG00000016948",0
"ENSBTAG00000003300-ENSBTAG00000002804",0
"ENSBTAG00000020406-ENSBTAG00000047793",0
"ENSBTAG00000007446-ENSBTAG00000008849",0
"ENSBTAG00000007737-ENSBTAG00000006161",0
"ENSBTAG00000025644-ENSBTAG00000012100",0
"ENSBTAG00000017122-ENSBTAG00000011741",0
"ENSBTAG00000025471-ENSBTAG00000012642",0
"ENSBTAG00000006295-ENSBTAG00000020704",0
"ENSBTAG00000018463-ENSBTAG00000011578",0
"ENSBTAG00000001941-ENSBTAG00000023144",0
"ENSBTAG00000014113-ENSBTAG00000003220",0
"ENSBTAG00000007737-ENSBTAG00000012314",0
"ENSBTAG00000014583-ENSBTAG00000011050",0
"ENSBTAG00000025257-ENSBTAG00000014162",0
"ENSBTAG00000007737-ENSBTAG00000014064",0
"ENSBTAG00000012638-ENSBTAG00000017753",0
"ENSBTAG00000021457-ENSBTAG00000023147",0
"ENSBTAG00000001141-ENSBTAG00000015910",0
"ENSBTAG00000014051-ENSBTAG00000013745",0
"ENSBTAG00000016542-ENSBTAG00000019289",0
"ENSBTAG00000007273-ENSBTAG00000012314",0
"ENSBTAG00000012004-ENSBTAG00000013843",0
"ENSBTAG00000014906-ENSBTAG00000008008",0
"ENSBTAG00000014583-ENSBTAG00000011628",0
"ENSBTAG00000011966-ENSBTAG00000017266",0
"ENSBTAG00000032436-ENSBTAG00000002144",0
"ENSBTAG00000020556-ENSBTAG00000018517",0
"ENSBTAG00000019269-ENSBTAG00000015910",0
"ENSBTAG00000025644-ENSBTAG00000004337",0
"ENSBTAG00000015991-ENSBTAG00000021190",0
"ENSBTAG00000012109-ENSBTAG00000013674",0
"ENSBTAG00000046421-ENSBTAG00000007213",0
"ENSBTAG00000034077-ENSBTAG00000003848",0
"ENSBTAG00000020645-ENSBTAG00000017489",0
"ENSBTAG00000005305-ENSBTAG00000008849",0
"ENSBTAG00000006538-ENSBTAG00000020704",0
"ENSBTAG00000002317-ENSBTAG00000012119",0
"ENSBTAG00000020221-ENSBTAG00000006835",0
"ENSBTAG00000009761-ENSBTAG00000002144",0
"ENSBTAG00000008300-ENSBTAG00000008165",0
"ENSBTAG00000032436-ENSBTAG00000010444",0
"ENSBTAG00000003585-ENSBTAG00000007213",0
"ENSBTAG00000021466-ENSBTAG00000019289",0
"ENSBTAG00000022120-ENSBTAG00000013745",0
"ENSBTAG00000005198-ENSBTAG00000019866",0
"ENSBTAG00000011412-ENSBTAG00000017266",0
"ENSBTAG00000001745-ENSBTAG00000015910",0
"ENSBTAG00000006538-ENSBTAG00000002144",0
"ENSBTAG00000019336-ENSBTAG00000002107",0
"ENSBTAG00000021048-ENSBTAG00000002144",0
"ENSBTAG00000040131-ENSBTAG00000017256",0
"ENSBTAG00000007737-ENSBTAG00000018035",0
"ENSBTAG00000005111-ENSBTAG00000008997",0
"ENSBTAG00000021316-ENSBTAG00000019289",0
"ENSBTAG00000018343-ENSBTAG00000020736",0
"ENSBTAG00000037899-ENSBTAG00000007909",0
"ENSBTAG00000019267-ENSBTAG00000011578",0
"ENSBTAG00000010123-ENSBTAG00000014611",0
"ENSBTAG00000015114-ENSBTAG00000019929",0
"ENSBTAG00000021316-ENSBTAG00000003585",0
"ENSBTAG00000017122-ENSBTAG00000015910",0
"ENSBTAG00000000277-ENSBTAG00000027676",0
"ENSBTAG00000011808-ENSBTAG00000018105",0
"ENSBTAG00000000476-ENSBTAG00000003781",0
"ENSBTAG00000017246-ENSBTAG00000018035",0
"ENSBTAG00000020221-ENSBTAG00000012314",0
"ENSBTAG00000000016-ENSBTAG00000013674",0
"ENSBTAG00000014051-ENSBTAG00000015910",0
"ENSBTAG00000006354-ENSBTAG00000017060",0
"ENSBTAG00000005108-ENSBTAG00000015996",0
"ENSBTAG00000008300-ENSBTAG00000001882",0
"ENSBTAG00000020342-ENSBTAG00000007047",0
"ENSBTAG00000017280-ENSBTAG00000037735",0
